annual_income,debt_to_income,credit_score,employment_years,loan_amount_requested,loan_purpose_consol,loan_purpose_home,zip_income_index,employer_size_score,education_score,label_approved
57898.0,0.456,780.0,9.7,20729.0,0,1,0.627,13.7,64.4,1
74784.0,0.292,582.0,7.8,20264.0,1,0,0.247,55.9,67.0,0
85968.0,0.224,715.0,0.0,11299.0,0,0,0.53,48.6,44.6,1
71390.0,0.308,695.0,2.8,14478.0,1,0,0.504,11.3,35.9,0
128962.0,0.331,675.0,11.2,19999.0,1,0,0.813,100.0,56.6,1
24050.0,0.257,588.0,8.0,15110.0,0,1,0.438,47.0,34.4,0
80952.0,0.263,594.0,17.0,11769.0,0,0,0.576,64.7,29.5,1
68045.0,0.467,640.0,12.9,8321.0,0,1,0.7,51.8,76.8,1
74981.0,0.205,758.0,8.3,27139.0,0,1,0.662,25.2,100.0,1
98102.0,0.229,763.0,4.1,17716.0,0,0,0.364,54.3,55.0,1
92375.0,0.282,716.0,13.6,37641.0,1,0,0.735,37.3,63.7,1
24921.0,0.342,670.0,0.0,27795.0,0,0,0.693,19.7,32.1,0
100314.0,0.243,650.0,7.9,35051.0,0,0,0.839,52.8,63.1,1
57648.0,0.155,688.0,0.0,17719.0,1,0,0.649,71.3,49.9,0
87571.0,0.288,661.0,9.5,11958.0,0,1,0.314,16.8,67.4,1
105495.0,0.101,752.0,3.2,30686.0,1,0,0.409,31.6,96.9,1
42199.0,0.4,582.0,6.7,1338.0,0,1,0.344,76.6,35.8,0
64454.0,0.175,798.0,21.7,24122.0,1,0,0.569,16.0,44.3,1
86428.0,0.38,714.0,16.8,28843.0,0,1,0.665,42.6,49.3,1
90639.0,0.171,799.0,11.9,14716.0,1,0,0.452,70.2,84.0,1
91044.0,0.23,642.0,0.2,23722.0,1,0,0.916,45.7,59.7,1
73398.0,0.349,717.0,11.5,12066.0,1,0,0.356,59.6,66.7,1
83132.0,0.151,618.0,15.7,5786.0,0,1,0.397,14.4,33.0,1
82858.0,0.347,710.0,0.0,28126.0,1,0,0.432,54.7,35.8,1
61308.0,0.386,742.0,12.7,27806.0,0,1,0.745,44.3,70.1,1
52595.0,0.16,577.0,0.0,18022.0,0,1,0.565,49.5,65.2,1
73488.0,0.278,682.0,5.4,18677.0,1,0,0.755,57.0,62.9,1
63469.0,0.375,715.0,13.4,31972.0,0,1,0.385,34.5,54.5,1
37555.0,0.24,774.0,2.7,12588.0,1,0,0.523,9.6,49.8,1
98895.0,0.286,641.0,1.1,10551.0,1,0,0.476,84.8,46.4,1
52985.0,0.247,678.0,6.8,20335.0,1,0,0.699,70.8,84.8,1
58870.0,0.23,803.0,8.8,25003.0,0,0,0.144,80.0,35.2,1
95658.0,0.307,741.0,0.0,23376.0,1,0,0.652,46.2,76.3,1
103264.0,0.45,780.0,7.7,12358.0,1,0,0.854,45.0,56.2,1
75552.0,0.496,677.0,0.0,10017.0,0,1,0.404,67.6,39.1,0
112604.0,0.474,635.0,11.4,19720.0,1,0,0.975,45.7,55.1,1
72798.0,0.338,715.0,2.0,33900.0,0,1,0.928,54.8,29.1,1
68411.0,0.308,691.0,7.4,17880.0,0,0,0.424,71.7,66.5,1
99227.0,0.476,719.0,12.3,27576.0,0,1,0.344,82.9,55.1,1
56431.0,0.467,554.0,13.0,13032.0,0,1,0.59,23.2,93.6,0
63214.0,0.055,595.0,13.5,56396.0,1,0,0.805,56.5,61.1,1
18729.0,0.22,727.0,4.4,33410.0,0,1,0.313,56.4,27.4,0
60270.0,0.47,681.0,9.9,10271.0,0,1,0.299,36.9,46.5,0
51781.0,0.255,621.0,4.8,26312.0,0,1,0.284,17.4,46.9,1
67986.0,0.188,617.0,12.6,30610.0,0,1,0.551,18.8,47.7,1
20092.0,0.05,726.0,4.7,25220.0,0,1,0.62,79.0,58.6,1
62827.0,0.231,659.0,2.3,42725.0,0,1,0.606,46.6,34.8,1
110852.0,0.175,582.0,12.6,8930.0,0,1,0.547,15.9,51.0,1
84843.0,0.33,681.0,8.8,6766.0,1,0,0.625,87.2,62.0,1
91555.0,0.221,644.0,3.5,19430.0,0,0,0.302,25.0,38.9,1
66037.0,0.315,596.0,0.0,28121.0,0,0,0.408,10.5,53.1,0
54426.0,0.355,734.0,1.2,17529.0,1,0,0.645,62.8,56.4,1
32234.0,0.331,746.0,6.1,29363.0,0,1,0.59,68.9,51.2,1
88504.0,0.209,651.0,0.0,28961.0,0,1,0.512,37.6,74.1,0
48401.0,0.223,580.0,11.5,17703.0,1,0,0.653,63.6,73.9,1
61674.0,0.176,646.0,6.1,5221.0,1,0,0.432,13.7,64.1,1
87635.0,0.349,630.0,2.5,19540.0,0,1,0.701,52.9,59.3,1
67923.0,0.196,609.0,4.5,8808.0,1,0,0.615,0.0,62.1,1
55086.0,0.288,737.0,12.6,44055.0,0,0,0.345,58.1,29.9,1
61435.0,0.269,676.0,8.3,35863.0,1,0,0.856,31.1,51.5,1
93886.0,0.328,600.0,9.2,22761.0,1,0,0.693,47.8,85.0,1
88855.0,0.238,643.0,7.1,15691.0,0,1,0.359,20.9,47.6,1
39525.0,0.304,626.0,13.8,29704.0,0,0,0.509,58.1,30.6,0
18000.0,0.285,766.0,9.9,32164.0,1,0,0.323,57.3,21.1,1
75750.0,0.252,744.0,9.6,25405.0,1,0,0.633,72.4,78.6,1
88157.0,0.442,740.0,12.1,28832.0,0,0,0.35,56.4,48.0,1
59730.0,0.251,697.0,7.7,18914.0,0,0,0.819,65.0,37.1,1
61926.0,0.301,738.0,7.9,36687.0,1,0,0.7,80.2,12.2,1
61648.0,0.173,609.0,0.0,12586.0,1,0,0.207,54.6,54.4,1
56149.0,0.317,530.0,8.9,13048.0,0,0,0.417,58.1,64.5,0
66049.0,0.47,721.0,11.1,8097.0,1,0,0.546,24.1,31.7,1
63615.0,0.514,688.0,0.0,22168.0,1,0,0.298,54.8,77.1,0
96026.0,0.198,599.0,9.1,31094.0,0,1,0.783,22.7,48.4,1
78811.0,0.259,589.0,6.4,43409.0,0,0,0.891,43.4,39.0,0
53583.0,0.358,629.0,7.6,17382.0,1,0,0.606,46.1,72.1,1
18000.0,0.342,656.0,1.2,20841.0,0,1,0.632,76.1,69.4,1
69500.0,0.372,609.0,11.9,22604.0,1,0,0.206,61.2,99.2,0
72995.0,0.077,584.0,8.7,1000.0,0,0,0.438,74.7,46.7,1
44028.0,0.132,764.0,11.7,34250.0,1,0,0.588,42.6,68.0,1
106601.0,0.246,713.0,11.1,1000.0,0,1,0.408,52.0,48.0,1
103622.0,0.187,669.0,2.8,4549.0,0,1,0.687,44.1,54.7,0
66698.0,0.366,623.0,2.1,17810.0,0,0,0.536,56.4,46.3,1
90259.0,0.482,786.0,12.6,20333.0,1,0,0.599,36.3,48.9,0
110019.0,0.316,641.0,12.9,11945.0,0,1,0.657,45.2,35.0,1
45844.0,0.392,668.0,9.1,19610.0,0,1,0.445,28.4,35.3,1
45668.0,0.32,644.0,0.0,21987.0,1,0,0.425,55.0,73.1,1
18000.0,0.243,733.0,8.8,27655.0,1,0,0.793,56.5,41.2,1
73188.0,0.324,584.0,9.2,13535.0,1,0,0.653,60.5,59.1,0
38127.0,0.461,653.0,5.5,36899.0,1,0,0.211,34.0,93.5,0
47595.0,0.139,613.0,1.2,16145.0,1,0,0.578,64.9,33.7,1
78558.0,0.234,703.0,16.1,13031.0,1,0,0.806,4.3,35.3,1
54589.0,0.262,793.0,6.2,7440.0,1,0,0.738,64.5,42.7,0
51130.0,0.429,633.0,13.6,15670.0,0,1,0.603,83.6,75.1,1
71338.0,0.25,750.0,8.2,32010.0,0,1,0.363,53.6,53.9,1
53925.0,0.27,599.0,14.4,32646.0,0,1,0.629,37.5,67.0,1
61580.0,0.23,571.0,2.2,10683.0,0,0,0.227,28.1,59.0,0
28096.0,0.279,642.0,5.0,14603.0,1,0,0.331,56.0,20.2,1
77899.0,0.299,754.0,8.3,23584.0,0,0,0.609,26.1,63.0,1
64803.0,0.358,731.0,7.9,11686.0,0,0,0.23,7.8,50.2,1
79000.0,0.388,624.0,3.4,21770.0,0,1,0.221,67.8,26.2,0
97997.0,0.42,792.0,0.9,35339.0,0,0,0.4,43.4,39.1,1
67103.0,0.381,753.0,9.4,35788.0,0,1,0.521,36.6,39.1,0
72803.0,0.427,691.0,7.5,38339.0,0,1,0.578,44.9,100.0,1
91768.0,0.249,787.0,4.8,28993.0,1,0,0.6,76.7,77.5,0
64026.0,0.39,648.0,6.2,23736.0,1,0,0.73,38.2,27.8,1
62392.0,0.271,739.0,8.8,6346.0,0,1,0.791,56.5,54.2,1
77342.0,0.301,687.0,8.7,13932.0,1,0,0.45,12.8,47.1,0
86818.0,0.392,629.0,8.5,1878.0,1,0,0.655,95.6,27.5,1
40185.0,0.355,632.0,6.4,14303.0,0,1,0.373,58.9,50.9,1
62923.0,0.297,654.0,7.9,30242.0,0,0,0.573,53.6,77.4,0
85465.0,0.221,702.0,12.0,24903.0,0,0,0.452,52.5,40.6,1
92984.0,0.435,690.0,0.5,22286.0,0,1,0.607,14.6,27.5,0
63882.0,0.323,641.0,0.0,15820.0,0,1,0.485,60.7,51.3,1
71138.0,0.215,684.0,12.4,16289.0,0,1,0.31,30.4,69.3,1
95100.0,0.119,552.0,14.0,20523.0,1,0,0.388,72.1,65.1,1
84424.0,0.294,683.0,10.2,32190.0,0,1,0.658,68.9,39.6,1
104316.0,0.291,820.0,10.9,39698.0,1,0,0.292,71.1,49.5,0
72966.0,0.22,595.0,7.0,13232.0,1,0,0.618,45.9,79.1,1
63621.0,0.531,615.0,9.4,30319.0,0,1,0.787,35.1,77.4,1
77075.0,0.264,625.0,0.0,19457.0,1,0,0.559,21.1,52.4,1
61768.0,0.457,640.0,3.1,24676.0,1,0,0.579,22.9,63.0,0
75891.0,0.159,692.0,6.8,31607.0,0,1,0.72,54.9,45.7,1
58037.0,0.205,640.0,9.8,17481.0,1,0,0.491,34.2,11.7,1
89416.0,0.262,754.0,0.0,14105.0,0,1,0.765,24.2,30.8,1
106587.0,0.249,594.0,0.0,6800.0,0,1,0.437,76.3,60.2,1
37602.0,0.38,640.0,9.5,13322.0,1,0,0.297,15.2,38.8,1
85468.0,0.276,614.0,1.1,39100.0,1,0,0.377,34.0,99.2,1
67732.0,0.091,505.0,7.6,15489.0,0,0,0.338,24.6,32.8,0
87841.0,0.283,745.0,14.0,14726.0,1,0,0.503,61.5,66.2,1
40408.0,0.356,750.0,1.7,5361.0,1,0,0.715,62.4,76.7,1
72684.0,0.357,667.0,0.3,9718.0,1,0,0.522,52.6,33.8,1
84282.0,0.339,704.0,2.6,14096.0,0,0,0.736,53.6,57.9,0
111526.0,0.39,678.0,7.0,44112.0,1,0,0.392,76.3,66.7,1
41549.0,0.361,721.0,13.4,16853.0,0,1,0.798,44.6,60.5,1
34290.0,0.478,652.0,12.9,17810.0,1,0,0.524,54.6,46.2,0
36424.0,0.243,669.0,3.6,37695.0,1,0,0.22,20.4,90.5,0
72310.0,0.245,643.0,4.6,42684.0,0,1,0.459,55.1,41.6,1
87927.0,0.326,676.0,8.6,1000.0,0,0,0.285,45.9,70.9,1
78281.0,0.352,669.0,2.8,6915.0,1,0,0.424,23.8,51.7,0
18000.0,0.361,766.0,11.9,29186.0,1,0,1.0,81.4,84.9,1
48369.0,0.361,709.0,0.0,34282.0,0,0,0.735,36.2,25.0,1
31994.0,0.368,820.0,12.2,17598.0,0,0,0.931,37.8,68.6,1
67756.0,0.172,672.0,1.6,30114.0,0,1,0.485,53.5,38.4,1
18906.0,0.155,684.0,10.1,1000.0,1,0,0.532,76.6,40.6,1
35020.0,0.516,627.0,0.0,1000.0,1,0,0.417,80.6,43.8,0
70383.0,0.38,748.0,9.8,20500.0,0,1,0.243,72.6,58.7,1
88153.0,0.245,616.0,9.9,2339.0,1,0,0.77,64.6,37.9,1
77633.0,0.401,581.0,4.9,7427.0,1,0,0.497,56.6,88.2,1
56135.0,0.209,807.0,18.5,19135.0,0,0,0.253,64.6,71.4,1
75211.0,0.321,682.0,7.3,35661.0,1,0,0.476,43.8,52.3,1
68935.0,0.25,746.0,8.8,22411.0,0,1,0.482,18.8,62.3,1
76434.0,0.397,690.0,18.9,38879.0,0,0,0.389,69.5,42.5,1
25878.0,0.207,645.0,6.1,17230.0,1,0,0.659,50.6,86.0,1
72658.0,0.272,720.0,2.5,6660.0,0,1,0.527,34.6,45.1,0
63427.0,0.292,672.0,0.8,33222.0,0,0,0.473,32.5,84.8,1
55258.0,0.264,612.0,9.8,17877.0,0,1,0.599,57.0,88.7,1
67172.0,0.368,666.0,6.5,1545.0,1,0,0.921,85.4,35.0,0
62447.0,0.385,593.0,3.2,18983.0,0,1,0.745,59.4,44.9,1
29995.0,0.402,590.0,0.0,1816.0,0,1,0.781,63.2,66.1,0
62578.0,0.166,638.0,7.2,1000.0,0,0,0.573,46.0,49.8,0
57430.0,0.254,758.0,6.2,13520.0,1,0,0.554,61.7,60.6,1
78900.0,0.365,667.0,1.4,1000.0,1,0,0.466,72.1,57.4,1
18000.0,0.27,613.0,8.7,22511.0,0,0,0.416,48.9,22.2,0
79295.0,0.184,576.0,10.0,23180.0,1,0,0.631,47.0,100.0,1
40457.0,0.136,684.0,11.5,18435.0,1,0,0.386,68.6,34.4,1
96448.0,0.264,779.0,13.1,14864.0,0,0,0.507,44.0,54.0,1
66743.0,0.232,787.0,7.4,1000.0,1,0,0.517,57.0,20.6,1
66444.0,0.204,603.0,4.1,6150.0,1,0,0.878,45.8,92.6,1
59999.0,0.294,658.0,4.2,49691.0,0,1,0.207,60.0,52.9,1
61769.0,0.171,639.0,12.7,1000.0,0,0,0.234,23.8,83.0,0
37441.0,0.391,592.0,13.6,30031.0,1,0,0.575,28.9,85.3,1
88744.0,0.373,680.0,9.1,13211.0,1,0,0.382,61.4,38.7,0
69613.0,0.172,573.0,14.2,42238.0,0,0,0.633,53.0,70.4,1
56003.0,0.108,585.0,10.2,17633.0,1,0,0.359,92.8,69.5,1
63900.0,0.136,736.0,7.2,1210.0,1,0,0.442,72.2,84.5,1
109648.0,0.443,733.0,9.0,1000.0,1,0,0.476,64.4,75.2,1
92870.0,0.355,654.0,4.5,36839.0,0,1,0.743,67.8,32.8,1
30121.0,0.349,616.0,0.0,3291.0,1,0,0.417,42.1,32.4,0
87457.0,0.281,646.0,9.6,16871.0,0,1,0.334,45.4,85.4,0
35490.0,0.406,737.0,1.4,28177.0,0,0,0.41,59.6,48.1,1
43256.0,0.247,731.0,3.5,33873.0,1,0,0.627,48.9,55.7,1
121783.0,0.323,650.0,6.8,11736.0,1,0,0.443,24.1,62.7,1
62528.0,0.289,684.0,3.0,57611.0,1,0,0.882,75.5,37.7,1
111599.0,0.286,639.0,7.4,21950.0,0,0,0.677,48.2,62.2,1
49353.0,0.49,703.0,2.8,38690.0,1,0,0.222,29.4,53.5,1
35961.0,0.366,720.0,4.0,20752.0,0,1,0.532,54.3,78.6,0
50074.0,0.321,670.0,9.3,8491.0,0,0,0.48,95.6,78.8,1
45679.0,0.475,781.0,3.6,8773.0,1,0,0.645,32.9,58.5,1
102747.0,0.285,781.0,9.1,29156.0,0,1,0.371,13.2,27.0,1
88807.0,0.218,785.0,4.5,26792.0,1,0,0.708,43.2,57.0,1
95823.0,0.11,676.0,11.3,23270.0,1,0,0.708,13.9,85.1,1
106442.0,0.144,641.0,15.6,40539.0,1,0,0.513,100.0,37.7,1
69781.0,0.177,642.0,10.4,32718.0,0,0,0.43,53.3,50.3,1
86932.0,0.22,658.0,7.0,8407.0,0,1,0.439,60.4,49.2,1
51025.0,0.332,655.0,5.2,2583.0,1,0,0.346,16.7,80.1,1
125099.0,0.186,701.0,13.3,32167.0,0,1,0.525,56.8,47.8,1
101546.0,0.215,673.0,10.2,17779.0,0,0,0.503,71.4,60.4,1
78592.0,0.246,689.0,8.6,1000.0,0,0,0.746,43.5,68.9,1
43391.0,0.326,650.0,6.0,36351.0,1,0,0.783,50.3,75.2,0
46277.0,0.291,652.0,9.0,28175.0,0,0,0.601,45.2,40.7,0
87166.0,0.477,563.0,3.5,29754.0,0,1,0.83,33.9,41.1,0
79555.0,0.312,738.0,11.7,32275.0,1,0,0.284,44.1,66.5,1
117377.0,0.39,700.0,8.7,20008.0,0,0,0.658,41.3,26.8,1
64071.0,0.424,747.0,6.5,16213.0,0,0,0.494,60.8,41.8,1
50546.0,0.205,714.0,13.8,17229.0,1,0,0.608,28.8,45.6,1
59874.0,0.334,747.0,7.6,14718.0,0,1,0.496,36.4,71.4,1
44157.0,0.409,659.0,5.4,17230.0,0,0,0.787,31.7,20.6,1
61934.0,0.317,607.0,17.9,22456.0,0,0,0.619,18.6,18.9,0
99454.0,0.314,747.0,6.6,16071.0,1,0,0.469,89.0,17.1,0
83741.0,0.441,682.0,0.3,29226.0,1,0,0.605,3.3,43.0,1
54858.0,0.149,614.0,9.4,23497.0,0,1,0.449,51.7,56.6,1
88097.0,0.184,773.0,11.0,23884.0,1,0,0.526,35.1,59.6,1
73104.0,0.346,705.0,10.3,9461.0,1,0,0.654,31.3,64.2,1
71624.0,0.358,732.0,6.4,23828.0,1,0,0.621,43.3,68.5,1
83254.0,0.312,696.0,15.3,13332.0,0,0,0.323,64.1,73.0,0
104471.0,0.279,663.0,5.7,21678.0,0,1,0.658,53.2,85.4,1
41660.0,0.162,602.0,9.0,7424.0,0,0,0.274,34.8,57.9,0
67124.0,0.287,589.0,8.5,24416.0,0,1,0.482,60.0,62.6,0
19439.0,0.295,537.0,18.0,30383.0,0,1,0.473,58.1,70.5,0
87894.0,0.133,661.0,7.3,33704.0,0,0,0.515,58.0,46.4,1
79978.0,0.283,685.0,3.3,14416.0,1,0,0.376,38.9,67.2,1
87508.0,0.255,707.0,4.3,4035.0,0,0,0.646,52.1,96.1,1
68267.0,0.274,649.0,17.4,13325.0,0,0,0.574,46.0,57.5,1
53623.0,0.188,725.0,5.9,2996.0,1,0,0.574,32.0,48.5,1
71196.0,0.247,667.0,1.0,1000.0,0,1,0.647,25.7,51.8,1
45883.0,0.251,820.0,2.3,23714.0,0,1,0.85,74.8,30.5,1
112432.0,0.265,703.0,4.9,19461.0,0,1,0.366,63.2,78.9,1
111546.0,0.265,713.0,11.0,42643.0,0,1,0.504,59.6,65.5,1
93976.0,0.312,742.0,8.5,28310.0,0,0,0.495,32.9,58.1,0
39414.0,0.326,771.0,10.0,3225.0,0,1,0.205,50.3,74.3,0
60131.0,0.24,662.0,10.1,1000.0,0,1,0.091,63.0,45.8,1
38734.0,0.269,762.0,12.0,12828.0,1,0,0.325,61.9,54.2,1
71871.0,0.341,622.0,0.0,22009.0,1,0,0.439,65.3,50.7,1
112417.0,0.322,779.0,4.5,22423.0,1,0,0.607,42.7,17.0,1
58221.0,0.396,695.0,13.5,25329.0,1,0,0.464,21.6,59.9,1
94281.0,0.065,756.0,10.8,6752.0,0,1,0.243,61.5,67.6,1
96699.0,0.296,685.0,10.0,40767.0,0,0,0.646,30.8,56.9,0
18000.0,0.294,645.0,3.7,16601.0,1,0,0.141,57.2,37.8,0
94095.0,0.373,638.0,12.9,36590.0,1,0,0.764,58.7,33.1,1
18000.0,0.372,742.0,5.8,15248.0,0,0,0.175,32.9,19.3,0
92172.0,0.322,502.0,6.1,15447.0,0,1,0.519,76.5,34.8,0
53936.0,0.323,681.0,7.2,36005.0,1,0,0.423,50.7,45.1,1
63681.0,0.238,669.0,5.0,11327.0,0,0,0.384,65.7,64.0,1
45352.0,0.262,801.0,0.6,27976.0,1,0,0.36,46.6,70.6,1
74759.0,0.219,658.0,13.7,9629.0,0,1,0.395,100.0,93.0,1
81948.0,0.334,631.0,5.6,9048.0,0,0,0.654,84.3,93.2,1
120395.0,0.382,624.0,0.0,32483.0,1,0,0.536,25.2,53.1,1
103205.0,0.429,674.0,15.2,13947.0,0,0,0.429,38.8,36.1,1
28914.0,0.158,678.0,0.0,30546.0,0,0,0.481,72.8,46.1,1
49140.0,0.273,704.0,10.9,43335.0,0,1,0.485,55.2,75.3,1
49466.0,0.335,682.0,10.8,36526.0,0,0,0.73,34.2,53.2,1
38097.0,0.215,600.0,8.6,13573.0,1,0,0.554,58.9,64.5,1
45769.0,0.286,699.0,9.4,11727.0,1,0,0.537,81.4,44.3,1
49321.0,0.324,670.0,1.6,44849.0,0,0,0.51,61.5,43.3,1
65965.0,0.343,681.0,3.3,29322.0,0,1,0.711,84.6,67.5,0
68938.0,0.261,723.0,15.8,7845.0,1,0,0.416,39.1,57.3,1
54204.0,0.349,764.0,0.0,31888.0,0,0,0.494,28.6,64.2,1
81257.0,0.27,694.0,11.1,15519.0,0,0,0.363,33.3,68.8,1
85118.0,0.39,611.0,10.7,30880.0,1,0,0.508,34.0,64.2,1
53703.0,0.145,683.0,8.7,25279.0,1,0,0.639,52.4,43.9,0
73609.0,0.183,675.0,15.5,26825.0,0,0,0.373,60.7,85.7,1
48026.0,0.37,741.0,9.0,38167.0,1,0,0.405,24.4,41.5,1
51195.0,0.271,725.0,2.5,24010.0,0,1,0.396,72.8,24.5,1
100069.0,0.263,761.0,4.0,15006.0,1,0,0.584,39.2,38.4,1
76220.0,0.23,750.0,5.5,41292.0,1,0,0.378,58.6,36.3,1
74143.0,0.295,748.0,13.1,24872.0,1,0,0.593,13.0,43.1,1
45061.0,0.342,638.0,6.5,5779.0,1,0,0.447,10.5,61.2,0
85532.0,0.313,543.0,0.0,7413.0,0,1,0.484,52.9,63.7,0
88796.0,0.159,512.0,1.5,38141.0,0,0,0.314,56.0,60.7,0
63459.0,0.069,756.0,10.3,25117.0,0,1,0.794,16.2,34.4,1
86712.0,0.286,815.0,5.9,31149.0,0,1,0.574,50.1,57.8,1
80918.0,0.344,813.0,6.4,7970.0,0,1,0.651,31.2,68.5,0
73211.0,0.434,757.0,11.2,21621.0,0,0,0.628,52.7,58.1,1
90869.0,0.281,633.0,8.7,41162.0,1,0,0.502,51.8,7.3,0
50442.0,0.375,752.0,11.3,25942.0,1,0,0.425,2.3,17.2,1
70077.0,0.334,664.0,0.0,26879.0,1,0,0.651,47.5,50.7,1
78882.0,0.205,613.0,18.3,14321.0,1,0,0.929,65.0,60.2,1
62476.0,0.234,659.0,13.9,22716.0,1,0,0.659,43.9,29.4,1
83950.0,0.468,679.0,3.2,12342.0,0,0,0.456,43.8,48.9,0
75544.0,0.264,686.0,17.1,23868.0,1,0,0.68,0.0,39.5,1
57176.0,0.436,738.0,0.0,14888.0,1,0,0.355,53.2,57.2,0
121533.0,0.314,642.0,9.7,16825.0,0,0,0.585,89.7,31.0,1
42068.0,0.304,749.0,4.0,34584.0,0,1,0.529,29.0,59.6,1
68449.0,0.388,734.0,2.4,36681.0,1,0,0.28,40.5,70.0,1
125436.0,0.271,598.0,15.0,20775.0,0,0,0.522,67.9,38.8,1
154744.0,0.396,696.0,6.5,23153.0,0,1,0.656,43.7,41.6,1
100075.0,0.145,745.0,7.0,13188.0,0,1,0.397,85.7,73.8,1
81899.0,0.317,707.0,6.8,36541.0,0,0,0.565,36.3,39.3,1
49896.0,0.361,744.0,7.4,28528.0,1,0,0.465,83.4,75.4,0
48595.0,0.439,724.0,7.7,35328.0,1,0,0.286,80.1,73.3,1
101527.0,0.078,625.0,4.9,16253.0,1,0,0.734,18.5,35.5,1
89631.0,0.297,527.0,10.9,27018.0,1,0,0.779,71.3,34.0,0
128255.0,0.37,710.0,6.2,1000.0,1,0,0.617,20.8,38.0,1
95402.0,0.264,674.0,0.5,22284.0,1,0,0.723,26.0,32.6,1
81087.0,0.297,648.0,6.7,39392.0,0,0,0.706,45.2,58.1,1
62160.0,0.588,646.0,7.2,36965.0,0,1,0.648,25.0,52.5,1
64851.0,0.328,621.0,4.5,26216.0,1,0,0.785,17.4,45.5,0
67382.0,0.168,691.0,6.4,7232.0,0,1,0.494,59.3,26.9,0
74147.0,0.272,644.0,19.8,11691.0,1,0,0.78,22.2,69.8,1
75846.0,0.135,656.0,2.1,19572.0,0,1,0.334,84.2,65.8,1
76214.0,0.389,677.0,17.8,16896.0,0,0,0.378,63.8,60.9,1
78358.0,0.18,523.0,1.6,22200.0,0,1,0.437,53.8,57.6,0
81020.0,0.181,644.0,1.9,8193.0,1,0,0.839,62.6,26.1,1
29676.0,0.164,722.0,3.2,32779.0,1,0,0.185,64.1,28.3,1
62593.0,0.281,568.0,9.1,21328.0,1,0,0.581,37.7,17.3,1
70098.0,0.138,789.0,9.4,29300.0,0,0,0.697,91.0,44.8,1
82533.0,0.233,749.0,4.4,35345.0,0,0,0.426,30.9,41.0,1
60904.0,0.423,663.0,7.8,27317.0,1,0,0.592,49.1,56.1,0
50649.0,0.24,668.0,1.6,10666.0,1,0,0.649,63.6,63.0,1
69854.0,0.237,680.0,10.5,16611.0,0,0,0.38,37.4,47.4,1
57242.0,0.354,714.0,7.6,1000.0,0,1,0.434,58.4,34.5,1
86016.0,0.165,776.0,17.5,5804.0,0,1,0.876,97.8,48.1,1
62045.0,0.152,547.0,12.5,23230.0,0,1,0.548,47.1,43.1,1
52976.0,0.211,685.0,4.1,17190.0,0,0,0.835,67.6,27.5,1
97440.0,0.324,713.0,6.4,21140.0,0,1,0.593,100.0,58.7,1
52394.0,0.248,722.0,8.5,28454.0,0,1,0.953,62.6,51.8,1
54112.0,0.229,634.0,0.0,38091.0,0,0,0.735,25.1,52.7,0
48007.0,0.298,698.0,6.7,22124.0,0,0,0.547,90.2,41.9,0
56483.0,0.339,636.0,0.9,20465.0,0,0,0.31,0.0,67.0,1
99542.0,0.29,625.0,10.5,16489.0,0,0,0.331,75.5,38.7,1
44799.0,0.454,710.0,10.5,27125.0,0,0,0.408,0.0,67.4,0
53913.0,0.326,605.0,6.2,19015.0,1,0,0.45,73.9,67.5,0
27649.0,0.374,779.0,4.8,3400.0,0,1,0.359,67.0,55.0,1
41437.0,0.359,581.0,3.8,40369.0,0,1,0.632,59.5,26.6,0
57356.0,0.379,640.0,10.7,8938.0,0,0,0.622,34.0,40.8,0
47194.0,0.401,643.0,15.0,1000.0,0,1,0.413,21.4,55.6,1
28859.0,0.496,643.0,5.9,15555.0,0,0,0.553,58.8,68.8,1
71452.0,0.398,703.0,4.6,9150.0,1,0,0.477,57.2,64.9,1
91299.0,0.39,696.0,8.4,22511.0,1,0,0.4,38.4,65.5,0
58863.0,0.451,709.0,12.7,16566.0,0,0,0.489,50.1,44.9,1
94581.0,0.299,808.0,3.2,3077.0,0,1,0.758,95.5,49.5,1
50407.0,0.254,644.0,4.5,8886.0,0,0,0.568,10.5,49.7,1
99721.0,0.211,632.0,7.9,35948.0,1,0,0.577,40.1,76.9,0
90087.0,0.303,665.0,17.0,16141.0,1,0,0.39,43.0,47.3,1
119428.0,0.195,717.0,0.7,9031.0,0,1,1.0,18.7,87.8,1
45353.0,0.193,709.0,11.8,24943.0,0,0,0.555,50.9,42.7,1
50628.0,0.32,764.0,12.0,14609.0,0,1,0.574,57.8,21.3,1
68325.0,0.375,782.0,0.0,22921.0,1,0,0.392,74.7,49.1,1
61124.0,0.435,699.0,15.6,10793.0,0,0,0.0,40.9,84.3,0
42416.0,0.379,676.0,5.9,1000.0,0,1,0.719,0.0,48.2,0
51792.0,0.267,719.0,7.5,16159.0,1,0,0.515,69.1,25.5,1
97916.0,0.286,629.0,9.4,33115.0,1,0,0.673,53.5,12.6,1
48449.0,0.209,673.0,1.3,1000.0,1,0,0.515,27.2,24.0,1
42213.0,0.26,547.0,2.1,8944.0,0,0,0.372,55.2,52.6,1
80565.0,0.265,719.0,2.1,17098.0,1,0,0.591,45.2,49.0,1
83100.0,0.23,645.0,14.7,29797.0,1,0,0.299,63.9,21.1,1
99832.0,0.381,705.0,12.4,32149.0,1,0,0.199,58.8,60.0,1
47228.0,0.259,704.0,11.9,18073.0,1,0,0.657,68.3,41.5,1
